image_id,dim0,dim1,split
9206443f38f4,3480,4240,train
3a5a28071e03,3004,2996,train
9699ffba649c,2532,2573,train
12df1d79626b,2381,2812,train
a277e7e8bcfc,2539,3050,train
7d3c921cda8c,3480,4248,train
3fd7fa7c1b83,3480,4240,train
d2f64585a253,2336,2836,train
42baace5cd3f,3480,4248,train
b394d991b617,3480,4240,train
9321fdb7956b,3488,3812,train
01685340af75,2330,2846,train
56e2f9ad952d,2801,2802,train
3ff62f6ba1c6,3480,4248,train
5da2c55e6c13,2320,2832,train
18bc99671fb9,2336,2836,train
98a1169c3073,2336,2836,train
ca28f6c2f672,2800,3408,train
35ad423bca61,2336,2836,train
2024f8ab86b4,3000,3000,train
2555fc5e74c0,2544,3056,train
ba2fd6efa983,2540,2880,train
dd7805f39e0d,3164,3408,train
46e85d849bcb,2991,2992,train
9edc9dc8e8e6,2336,2836,train
0ac8924c4eee,2528,2791,train
bc179d29b11b,2800,3125,train
4b2f144a1a8b,2800,3125,train
fc17b18cdd16,2800,3408,train
a16f0faccc7c,2991,2992,train
c6efff193bd9,1140,1387,train
87edfbe83edf,2944,2962,train
31bb97761a90,2336,2836,train
5597d905aa5c,2868,3052,train
6699f436fd28,2436,2759,train
09e2e25583e7,2874,2808,train
bdbe3fa1b316,2330,2822,train
948e89f0686a,2991,2992,train
90ce68ed79ce,2536,2976,train
947eb961a785,2800,3408,train
262106ee8f85,3480,4240,train
b45444b81d3d,2991,2992,train
c18cd05c1cbb,2320,2832,train
14ad2e08ab7f,3488,4256,train
20207b3b8a07,2932,3052,train
103bd9ed3929,2800,3232,train
8e1f49b85369,2800,3408,train
82b4d25ef4d7,3480,4240,train
1be144091e2d,2874,2800,train
c3510a436bff,2416,2872,train
5a43c16b88d7,2416,2872,train
b6a0d6efea4e,2991,2992,train
666f26fc1ac5,3488,4256,train
a656f310024c,3480,4240,train
5c1a57dd5e8a,2336,2836,train
fb832b7cf730,2320,2832,train
db623fdc0fc4,2982,2996,train
dbb9293e1d3f,2336,2836,train
65f07a999eae,2336,2836,train
d9652442404c,2010,2431,train
15f29140a676,3480,4240,train
fb644cbadd58,1140,1387,train
36a80e8349a6,3488,4256,train
307a239c069d,2874,2816,train
df77d7ba34cf,2539,3050,train
7fa8f43e5e81,2539,3050,train
53359821ebef,4240,3480,train
ffcc16bbf428,2800,3408,train
e2fac56a56bd,3480,4248,train
550a30a6fdd6,2540,2880,train
a998c74ce8a9,2536,3048,train
0b2c2e6d7192,3488,4256,train
f9117d729034,2874,2840,train
de1a0182928b,2982,2987,train
27e463d224ef,3408,3320,train
30ecd2d4dce8,2416,2872,train
f498c1076c0a,2336,2836,train
018343ac5c25,2800,3408,train
55de7e11b33b,2631,2400,train
d250cb25dd00,2400,2880,train
7c06ff390c95,2436,3032,train
52bf81c57bb2,2800,3408,train
4dbdf2240c17,4240,3480,train
6d0230e7bc33,3480,4248,train
fc3cecdf50b2,2536,3048,train
9eb725cdb713,3480,4248,train
543e29e7d374,2943,2985,train
7c0d62261831,2314,2846,train
daa9bddc5fe6,1842,2846,train
3bd8bd96937e,2801,2802,train
9c21b784e2d7,2572,3052,train
4e720363b7cf,2988,2980,train
f8fb0c9ec22a,2188,2237,train
9595d2eb97d7,4020,4891,train
5f277dd055dc,3032,3032,train
673f5c24fab8,3488,4256,train
da4b622d58bc,2428,2428,train
d6f42229ae9d,3480,4240,train
2b77b097df2a,2336,2836,train
ff46eefd123c,2800,3408,train
3a21e049fb15,2554,2966,train
c0219c31c527,2801,2802,train
05c5bab5cf9d,2061,2538,train
e297b1e6b8ee,3320,3408,train
932dabe18d3c,2800,3408,train
5d2ce88dc192,3480,4248,train
30ccf60a7c44,3480,4248,train
a470199a49db,2330,2846,train
07fe0210c4d2,2520,3032,train
44eb07541e14,2801,2802,train
501a1477a60f,3052,3052,train
0e8310f8b1a2,3480,4248,train
94ac06d0b5d9,2525,2699,train
d69fcf5356a5,2336,2836,train
3485947413e1,2320,2832,train
5a61b0340fbc,3032,3032,train
64138eedc898,2781,2789,train
b5ba0e605601,3488,4256,train
fe2aaee14b5d,2536,3048,train
bd4d8e29de6e,3488,4256,train
1e099040e6ff,3000,3000,train
dcab18be6a8e,2436,3032,train
8d1b3efffbbb,3480,4240,train
229767715ab5,2458,2942,train
7af22f9e7ac8,2330,2846,train
04a4a5b779fc,2359,2623,train
ea408a91db91,3480,4248,train
6fa81edb1524,2471,2532,train
1f52aa50d6e8,1760,2140,train
aee88f839c69,2797,2590,train
666e1850f190,2330,2846,train
36c493013b44,1760,2140,train
658ec726c175,2330,3050,train
65bd2ff1f2a1,2320,2832,train
63bcb93c9d31,2336,2836,train
010e677381f7,2400,2880,train
a1334d926c7b,3001,2544,train
2ef7ed8ae9c8,2215,2561,train
077fe957981a,1140,1387,train
f071f42fe94e,3198,3056,train
b48682a34cfe,2800,3408,train
61e618dc7f9a,2800,2791,train
6861c5992717,2800,3408,train
2efce4f80222,3320,3408,train
c80d2df370e8,1140,1387,train
0df80555870d,2336,2836,train
e72c0c07809b,3480,4248,train
92552b44c70c,3239,3279,train
3e17d804f89c,3032,3032,train
202ce5802ee2,2336,2836,train
4387a361ab85,2539,3050,train
342124a4d8d2,2544,3056,train
02037e3e6555,3480,4240,train
0fdddbeae716,3480,4248,train
5052f1d62d89,1140,1387,train
0fd7a3ffe6d6,3488,4256,train
26a137734cc8,3488,4256,train
61d8f4b28030,2544,3056,train
4d5364b334dd,3480,4248,train
e1e1cd77ddb5,3488,4256,train
af7b5afa229f,2320,2832,train
f13f9ace0a9a,2436,3032,train
1868b773b6f3,2436,3032,train
671c789ea79a,2539,2647,train
4364230d15f1,2436,3032,train
15e6cb19e0df,2565,2878,train
92a3436c3229,2416,2872,train
12580967d3ec,2416,2872,train
be68c5758c13,2800,3408,train
a795d215c013,2336,2836,train
406933b91104,3007,2539,train
8a38c00672d5,2320,2832,train
4123a71d9796,3480,4248,train
8061563f9228,3480,4248,train
ceff5e389de0,4240,3480,train
04d1774c080a,2544,3056,train
06f4f2f03a93,2874,2840,train
c83cd153a1b4,2336,2772,train
5db0fa005512,2539,3050,train
8d95b5ebc5e1,3480,4240,train
3503e6325419,2540,2880,train
e6211c5c218c,2416,2872,train
8608a37115a1,2336,2556,train
8504cc506789,2320,2832,train
d6c24f4ad992,3480,4248,train
611964e17dd1,1140,1387,train
8867667cef09,2021,2021,train
eef757610245,2800,3328,train
8996786f0aa4,2800,3328,train
d24a399e94c4,3032,3032,train
c697b7d09124,2581,2566,train
88b669cb78b2,2320,2832,train
1260a8ac7750,2436,3032,train
329172d2a7eb,2540,2880,train
6dc786c00bda,2544,3056,train
3bcb88c7fb34,1760,2140,train
81e2c14eb094,1140,1387,train
521c52f514d0,2801,2798,train
a323aa3f8d60,2416,2872,train
0199e056a941,4020,4891,train
627a5f9f33a6,3052,3052,train
b9662686a5ae,3000,3000,train
cdf8ba91306a,2801,2802,train
c113eeda4af3,3480,4248,train
f01464aa7c6d,3198,3056,train
fd976b597637,3480,4248,train
072999833ab4,2320,2832,train
b3eae4881218,2680,2703,train
4507b1846ced,3488,4256,train
23772ff0d697,2801,2798,train
4ef5fa3a4bc6,3480,4240,train
89c3baa32546,3032,3032,train
78e928d741d3,2536,3048,train
b813385b09f0,1760,2140,train
ed3682285d63,2989,2992,train
71bd712327a6,2416,2872,train
c9548a430ddb,3000,3000,train
fee6b3f57081,2800,3408,train
087837197282,2544,3056,train
4b89119a5a67,3012,3028,train
fb38bfebfabd,2268,2242,train
04ee818a03d6,1140,1387,train
32ec1b413763,2801,2802,train
9a7132fee727,3480,4240,train
296aaf716ae0,2801,2802,train
3f79915dd256,2991,2992,train
a174a4f6c807,2436,3032,train
0572ef0d0c1a,2436,3032,train
6607594d8cb9,2428,2428,train
ca3d5cf5cb68,2457,2418,train
df4a6950e90f,2436,3032,train
87ffe1b72142,2336,2836,train
c1121a925f2a,2320,2832,train
d61a43d5c520,3480,4240,train
cf613b0f630e,2336,2836,train
42f5eca1848b,2193,2383,train
356f8fc9cae7,2800,3408,train
2e637e229e50,2801,2802,train
5b8d34cda68e,3480,4248,train
78dd642c634a,3480,4240,train
cec9a538ac59,3488,4256,train
136af218f8df,2801,2802,train
d61bf240956c,2243,2580,train
fa85ced07984,2539,3050,train
394536fc0dca,4240,3480,train
94cb7b6ff132,3488,4256,train
62318cb53fbd,2436,3032,train
7d4623a57d57,2874,2808,train
94ce7dffb3eb,4020,4891,train
5577578a9f6a,3480,4248,train
645338636eee,3480,4240,train
eca143207a92,2336,2836,train
f8c0356edb65,3480,4240,train
d2c19614a213,2320,2832,train
1ec6cb4debf9,2991,2992,train
ccdc93ecab12,3480,4248,train
6dff1a912e05,3488,4256,train
0afaed6c0a69,2539,3050,train
e86e443c371b,2516,3027,train
354b798ab2fe,3488,4256,train
4f11b62bab24,2544,3056,train
20466076f5e1,2436,3032,train
37c2eb00d771,2874,2808,train
7e99b9eb897b,4240,3480,train
5faceacc7da1,2520,3032,train
d71363e4fef1,2436,3032,train
da256b2c2b8b,2801,2802,train
9d06283b8ebd,3488,4256,train
7b7275d670e7,2320,2832,train
65b25f2f8b86,2320,2832,train
905053213b77,2800,3408,train
c4b68b29a072,1760,2140,train
0bd6cd815ba9,1760,2140,train
35e398a5a431,1760,2140,train
c3a09e8a600d,1760,2140,train
6f54e9cbd180,1760,2140,train
c7925ab50eb0,1760,2140,train
c76d21aa7403,2992,2994,train
2e37fb0a6193,3480,4240,train
d355ba313f5e,2436,3032,train
60bc2b30e222,2320,2832,train
66dbe0398480,2330,2846,train
b55092ef36fc,2544,3056,train
c1d6bffc0507,2416,2872,train
b72a9cb51f29,3480,4248,train
808aa095bda2,2991,2992,train
ce245a692db8,2336,2836,train
5f16050c324e,2336,2836,train
b066908bc2f3,2544,3056,train
db4f4f01f852,2544,3056,train
800f8d136ef5,2336,2836,train
bcd2179fa24e,1760,2140,train
44674edbc278,4240,3480,train
d3a3199e03d9,2544,3056,train
8f58493aa6be,1140,1387,train
60f42538e81f,2336,2836,train
9bd0005d2873,2336,2836,train
bc0f03c3a318,2400,2880,train
0c6b440ba98e,3480,4248,train
a57bf6dd6119,3480,4248,train
d241b5fe7b72,2813,2955,train
d8c835ba6e7c,2436,3032,train
f3d975c4ca97,3480,4248,train
211890ccc8d2,2874,2840,train
c8b2138cd267,3480,4240,train
4d94d9d0f8df,2320,2832,train
0980c2cdb557,2760,3408,train
b7a016c2e971,2336,2836,train
e0440b6cae4d,2544,3056,train
8b35749b7bc6,2336,2836,train
af1b8b1a26ce,2801,2992,train
9d7faec50cfa,2296,2836,train
e01d23a04187,2516,3027,train
35e2412a3706,2516,3027,train
93a09edfd468,2336,2836,train
05ef4358baa9,3488,4256,train
137b79059dd4,2800,3408,train
f263ce988492,2330,2846,train
433a6aea9914,2548,3060,train
0aa773e594a8,2336,2836,train
7df0ba4a1d45,3480,4248,train
2a0446ef8ac3,2991,2992,train
de70ed3c1107,1760,2140,train
74639dcd7a0f,3032,3032,train
050021ae3649,2320,2832,train
5f6849a0cf87,3052,3052,train
8cd29e5eac35,2320,2832,train
a89be9ca2f61,2330,2846,train
0b55cd36e5cc,3489,3755,train
e7be504cf8e9,3480,4248,train
0c047aa4af8f,2436,3032,train
1ff2da663fc5,4020,4891,train
3857daee16d2,2800,2874,train
025c5bde94c7,2874,2840,train
f239ff9ef0da,3408,3320,train
8c7bdccb65ed,2520,3032,train
43883549bf9b,2520,3032,train
8e2698e8ff11,2800,3408,train
78753bfe52b2,3488,4256,train
042efea6bd1d,2436,3032,train
58d616c1a4d4,1760,2140,train
60390de6b3c5,1140,1387,train
ea3d66fd0904,3480,4240,train
5167ff5f6abe,3480,4240,train
c6c1212a03b3,2800,2975,train
42d866acde2c,2336,2836,train
10fb3cdeaed5,3032,3032,train
53f58deb8cf6,2320,2832,train
f6293b1c49e2,2539,3050,train
d1ff8bfaf6ab,2330,2517,train
8f3472758167,2800,3408,train
cac835503483,1760,2140,train
193e2bddd6fb,3488,4256,train
bfe06ca5534d,2416,2872,train
28cd1f82f1be,1760,2140,train
1f90178d3678,3480,4240,train
0322cba9c844,2520,3032,train
c3c012779959,2874,2840,train
f99a5edd65aa,2958,2993,train
9492b63c1e3f,3032,3032,train
f67a3cc833d5,2544,3056,train
32e5cba874ee,3480,4240,train
c1081aafd290,2336,2836,train
1c306780d2f7,3480,4240,train
628fa951330f,2336,2836,train
340f2ff1f3a3,2320,2832,train
db4e70794593,3488,4256,train
9f443c090df6,2975,2957,train
2db0feefc063,3488,4256,train
e5423ff79c03,2492,2548,train
ea072afe529e,2885,2978,train
b7da62bf0a1a,2330,2750,train
a6d96727e16a,3480,4240,train
0c22dc834dea,2520,3032,train
0a2d3681339d,3480,4248,train
5613f35bd348,3320,3408,train
211fb5827afa,2336,2836,train
866e0f62077e,3488,4256,train
9a9d89ca4aa0,2800,3071,train
eda3630b3819,2800,3184,train
fa5e3f933004,2800,3007,train
99eff31c504f,2874,2816,train
a1279146145c,2520,3032,train
c8d47dfdb54b,3480,4240,train
f5ea46733907,2536,3048,train
9cebf3ac862c,3052,3004,train
e854c2bccdb3,2336,2676,train
6d0e530c6208,2252,2767,train
9cbb5c89491c,2539,3050,train
9ee1d222ae5a,3480,4240,train
b67ae6dbda2a,2336,2836,train
9bfeef7999bf,2539,3035,train
33ba04cc6e44,1140,1387,train
b9526de44654,3480,4240,train
97d4bf8756a6,2991,2992,train
3d2224cb6bb7,2800,3400,train
d53cb59b665e,2712,3408,train
f1f673778fc9,3488,4256,train
61752586ad22,2330,2846,train
eb61e3bdb2a5,2336,2836,train
e11d1185331b,3480,4240,train
1dc00be9fa90,2320,2832,train
c97d6fe880a7,2800,3344,train
d54bbcd40f15,3052,3052,train
49c62ec000ce,2179,2464,train
27aae8370c1e,2336,2836,train
a63009c223b7,3011,2855,train
78a1960aa312,2800,3408,train
adab622e8195,3032,3032,train
b3ec5f95387a,2874,2840,train
e2834bb80a4f,2416,2872,train
127826b3a8ca,3480,4248,train
af1a0e5a5b49,3032,3032,train
2f628d08955d,3480,4240,train
ca215caf2aea,2801,2802,train
2a7f96c98513,2320,2832,train
2839d43f4706,1140,1387,train
25451ff5a571,2416,2872,train
27f323d19997,2320,2832,train
0ea0c8f31614,1140,1387,train
f6654dcc44dd,2446,2010,train
eb54dfd59099,2801,2802,train
5425263aab06,2336,2836,train
c74c321717a4,2320,2832,train
04ee02f3b685,3480,4248,train
aa9009799d95,2544,3056,train
6cccc27d8538,1627,1958,train
e2515b943e1e,2544,3056,train
c2e09dcc6455,2263,2549,train
83a8ad301e0f,3488,4256,train
c29d0eb39557,2436,3032,train
ac6a0e26e7be,2320,2832,train
afcabb453117,2995,2919,train
0b9add7616b0,2336,2836,train
2eef05cdb887,2259,2788,train
8767798b8938,2336,2836,train
db9f8ded592a,2801,2802,train
cac8e7084666,2800,3408,train
73a2a0a04c57,3480,4248,train
cd43f505780f,3494,3755,train
eea28baa7c69,2560,3072,train
8e31d6f2c136,2800,3408,train
dbdf62e340eb,2320,2832,train
d41a1c9ccfc0,2539,3050,train
57f7c8ba8acb,3480,4248,train
26ce9d56bae8,3052,3052,train
73a3630753a5,3480,4248,train
3ea703bd1e0b,3480,4248,train
2e16a6f0bf59,3480,4240,train
8d0f0385c7e8,3000,2978,train
8defd607936c,2010,2446,train
6f9a25fa8c15,2336,2836,train
f4b0f6b024de,2770,2784,train
dd1cb14b85b1,3480,4248,train
7c970e08f700,2548,2988,train
25013a0689fc,2544,3056,train
dd3a357497f7,3480,4240,train
1fffaf06c050,2320,2832,train
0d4d35b492ba,3480,4240,train
6654e880e061,2540,2880,train
1701be774ecb,2540,2880,train
ab6eb36dcfe8,2539,2848,train
6c4f8305465a,2330,2846,train
7c6141115890,2991,2992,train
59001a4641f9,2400,2880,train
2b37bc3747ad,2991,2992,train
4dbec1fe29e8,2924,3028,train
a61bb89f5ec8,2800,3408,train
36b3565f7220,2801,2802,train
e9f069403241,3000,3000,train
bab5ad2732f1,2416,2872,train
1c9bc3acd2db,2800,3408,train
5b2261258aa5,2336,2836,train
7d15af0d52ba,2336,2836,train
01a1aabbef0d,2320,2832,train
56eabfb7f38d,3488,4256,train
86484cc4db08,2309,2280,train
612150e1e63b,1760,2140,train
2accbf7e5287,2872,2471,train
a06bc359b5fb,2800,3408,train
c6a53ade1af1,2520,3032,train
ccdbe0112d6f,2801,2802,train
4927468dcace,3488,4256,train
ebcdd0f1c8a1,2336,2836,train
2807582ad24e,3052,3052,train
7eb3b85fb3ae,3480,4248,train
f0243e3c735f,3480,4240,train
82a124c5336a,3488,4256,train
61677edec1cf,3480,4240,train
dc773d9243e1,2516,3027,train
9ed5f5971199,3488,4256,train
0c7b15362352,2539,3050,train
62942080d0b6,2330,2846,train
3a750a490193,2336,2836,train
b5916a232a5c,2330,2846,train
71b945465040,2336,2836,train
343699137ae1,2801,2798,train
41b8a02172fb,2336,2836,train
8eb882164ef4,2544,3056,train
306329dbbccc,3480,4240,train
499464f6cdc9,3480,4240,train
0c32f2afac92,3480,4248,train
ea42a66bba4b,2539,3050,train
d39c70f90d67,2403,2728,train
b55e62a49379,3488,4256,train
01ddea932ac2,3488,4256,train
66526ae5dfc7,2539,2913,train
2a00cffa80b0,3480,4248,train
c16c290f1601,3480,4240,train
332334927996,1956,2884,train
4dd819383579,2336,2772,train
8e1f25bdf6ec,3480,4248,train
19f7b3d9e2f0,3000,2750,train
fe2008897820,1140,1387,train
c9a028b48504,1826,2806,train
63fdf99db501,1834,2798,train
97639c8fa4ed,2336,2836,train
dde89852ae66,3480,4240,train
f76cebb4d35f,2416,2872,train
33a72bfb5ddb,2028,2544,train
8d95766f633e,2400,2880,train
7df6f0a19939,4240,3480,train
686c25134e34,2520,3032,train
12bd82003c3c,2336,2836,train
b28ce3fcf553,3480,4240,train
80eab37b6bf1,3052,2996,train
fef3c9e51d8d,3480,4248,train
a6d8e6229af7,3032,2520,train
eabfd532779c,2336,2836,train
a73769bb6d03,2538,2835,train
92433ed035bd,3480,4240,train
500c402a7e56,3488,4256,train
d7fce155ce7c,3480,4248,train
5ca8a98cf1b4,2336,2836,train
52c97017741a,2143,2836,train
a49539a0ea2d,3480,4248,train
06de06e37023,3480,4240,train
be65d1a22de5,2336,2836,train
c843d08b49b8,2336,2836,train
231fcc833906,2336,2836,train
51d72afd2519,3480,4248,train
4e95d8ca7f2f,2436,3032,train
e249f4da3806,2785,2938,train
5022177a3ac8,3488,4256,train
637c1043adba,2991,2992,train
777fc56435ba,2175,2840,train
4d647a4df4a8,2520,3032,train
81b28e3dfdc1,2539,3050,train
8ffe76d2e1e7,2330,2846,train
db4332c32ac7,2991,2990,train
49b11f3e2a9c,2417,2971,train
fad728091654,2801,2802,train
30159ae10968,2320,2832,train
7d1a749a336a,2544,3056,train
ffd91a2c4ca0,2800,3408,train
9a5d49cc13dc,2336,2836,train
c72e26e9ecae,2800,3408,train
db55457e9cd2,2800,3408,train
f0a83ca8133a,2539,3050,train
4ec4f6830669,3480,4248,train
b7f90870e6cb,2991,2992,train
c4b4890357fc,2540,2880,train
b10c6aaeb773,2336,2836,train
b7e801a8021c,2436,3032,train
9f34719296fa,3480,4240,train
9fbff9021743,2436,3032,train
40c1179c23e8,3032,3032,train
538525f017ca,2400,2880,train
ed8e9c18f3aa,2320,2832,train
f5cf77bb0276,3052,3052,train
6ed447bd8557,2416,2872,train
004cbd797cd1,2991,2992,train
5059c6c85ed9,2405,2743,train
106632672b95,2800,3408,train
e03c29566ed4,2800,3408,train
9eaf8578792a,2520,3032,train
534e868ea32f,2491,2982,train
a5258915a31b,2560,3040,train
aab792cab057,2330,2846,train
c433f2351dd6,2746,2806,train
50903e9be6fd,2428,2428,train
d24841264958,2320,2828,train
3ef04693bcf8,2692,2710,train
ddff141123c1,2336,2836,train
6d29c79a607a,2336,2836,train
bd7ffeb9da89,2320,2828,train
8ded0693be5e,3480,4240,train
0b33282b08d8,2539,3050,train
73b1deca7a38,2268,2138,train
01bf68877dab,3480,4240,train
282846988f20,2540,2880,train
f72147bd2984,3480,4248,train
46693c940f64,2336,2836,train
ba5ddbfff6a9,3480,4248,train
d229d8c47c9e,2336,2836,train
9d703123c8f8,2520,3032,train
bbdf09c114cf,2520,3032,train
ddfb77761fa0,3032,3032,train
05b8ef849c25,1140,1387,train
1823b7641c64,2416,2872,train
59937337e0a9,3488,4256,train
7faea59be3e7,2536,3048,train
e300d0904927,2540,2880,train
139a8476e9de,2991,2992,train
3a8bb39a1bb4,2010,2446,train
52fa3d2e2eb3,3488,3488,train
854d2bbd5502,2544,3056,train
fee4447733fa,2010,2431,train
89fc91cc28bb,3480,4240,train
e01e499cb1f3,2336,2836,train
1808bdef30dd,2336,2836,train
0846e5c4dfd2,1793,1742,train
e5ea0d324c34,2586,3296,train
3bea5bdbe6dc,3480,4240,train
7ba4420fbb89,2328,2928,train
76c66ee8e58d,2963,3388,train
7b3e9f13d4e7,2963,3388,train
2fb9bcd1c9ae,2964,3052,train
48c0fea2d415,3047,2837,train
cbbd85c7f618,3488,4256,train
9f84c882d1dc,2562,2700,train
9774d727d492,3480,4240,train
8798f704cce8,4020,4891,train
738a252ee73d,2320,2832,train
f19e0017819b,3488,4256,train
ea3ab6f3dcad,2048,2500,train
b713660c7f89,2336,2836,train
1d9dd17d19fd,3488,4256,train
d2c30082b78b,3480,4248,train
7a9e05e5bdc6,3488,4256,train
84ebe5bb9635,2416,2872,train
6732a1608a89,2800,3408,train
589bc7a8c4ba,2544,3056,train
c7b15df55367,2544,3056,train
9b35bba51862,2947,2963,train
2984d39e3801,2800,3408,train
93c3665123d1,2800,2436,train
891c1b0a13dc,2330,2846,train
2ce04c0ddb64,2336,2836,train
9a1809c1437e,2010,2446,train
f2a37ea4c3f3,3480,4248,train
7d610eaaecb3,2336,2836,train
af605c51876c,2991,2992,train
b1bed038a501,2336,2836,train
8b86757fa9fe,2198,2655,train
581fd56bc4bf,4240,3480,train
2512da499679,3480,4240,train
88ecfea45ef4,2436,3032,train
cac34fa486b6,2539,3050,train
7e7fc6fb3d0c,3032,3032,train
04c1af6cb8df,3488,4256,train
c3da1af48805,3052,3052,train
330f08b39d19,3480,4240,train
71e0d3c3bc14,2540,2880,train
80fce345720c,2336,2836,train
51718c743e81,2336,2836,train
a5beac3d9fb4,2336,2836,train
b923b00fc992,3480,4240,train
a2ee4b862182,3480,4240,train
8ab8682e8bc6,3480,4240,train
41c34c3d0d4a,3480,4248,train
b060a35658d5,2244,3050,train
c79b8f10427f,2539,3050,train
be5ff9f2083d,3488,4256,train
35a789322c1d,3012,3052,train
bbd943e3297c,3480,4248,train
cc97e12153ae,2400,2880,train
0283ed37496d,3201,3214,train
c64ddad4795a,2336,2836,train
2a7a456d367e,2336,2836,train
68ed8274ae7e,3480,4240,train
9319acd2ff28,1882,2742,train
6ef10f0b23d5,3488,4256,train
139af9440cc0,2336,2836,train
4ff7b31b3269,2996,2988,train
731fd80099b1,2877,3408,train
77051a42923e,3488,4256,train
c0e8c63f22c5,3480,4240,train
9966560a12b3,3480,4248,train
1bdd9b4f0781,2400,2880,train
a0178e3a0d8f,4240,3480,train
ce51b397b1a6,4240,3480,train
e1fbedcdb7ba,2336,2836,train
793a80ca32cf,2822,2980,train
576d88aa052e,2336,2836,train
7d8fed719442,3480,4248,train
68ad4b624a6d,3480,4240,train
0575769456b9,3480,4240,train
bfa9733f4e2d,2336,2836,train
505693d77a18,2336,2836,train
6abd41e48004,3480,4240,train
32d66d7bbb5a,2330,2846,train
422ae42d46de,3488,4256,train
74ad868fbf7f,3032,3032,train
0e35dea2c13f,2474,2359,train
f2633be66b0d,2320,2832,train
4aead97c229e,2471,3249,train
c725f6525409,3480,4248,train
68ca41778c30,2536,3048,train
71dc037443f4,2320,2832,train
04bf2d19ee4e,2336,2836,train
30782c5ea39a,3480,4240,train
356b6b275c2b,3480,4248,train
bee62c601ae9,2781,2987,train
a5a364383f34,2781,2987,train
05c063f5cef5,2781,2987,train
4c414b793562,2781,2987,train
04cc2f7f4c4b,2781,2987,train
156cb1f5c689,2781,2987,train
c6e92e59a0ae,2781,2987,train
26f643772090,2781,2987,train
b121806162c3,2781,2987,train
5d664f9e5965,2544,3056,train
b88a75e32f70,2539,3050,train
265c8659d53b,2828,2320,train
b09a2d5cdd2a,2958,2981,train
bf3cd81b532c,2584,3005,train
b9ab87190a1e,2876,2999,train
c5825d7b769a,2874,2808,train
744778647fa2,3480,4248,train
2ec8c6e591f6,3052,3052,train
7f8227faa07a,2520,3032,train
78bcfa26b0f0,3480,4248,train
a3f371ac6ff2,2800,3408,train
c9a9e5e120bd,2800,3408,train
065fb159fd49,2991,2992,train
90257c83f23a,3480,4248,train
20827c4abed5,3480,4248,train
ddf602dbe58f,3032,3032,train
4e8a9f4212c7,3052,3028,train
fd46997f5517,2416,2872,train
052a3d6d08de,2233,2850,train
880c10b2c075,2805,2992,train
3c2bdbeb0046,2536,3048,train
bdae2204d3eb,3480,4248,train
